Name,Dense Accuracy,Pruned Accuracy
vgg19_normal_cifar10_rf_level_4_sam_optim_saturation_200_test_acc_85.68.pth,85.68,10.0
vgg19_normal_cifar10_rf_level_4_sam_optim_saturation_200_gc_0_test_acc_86.17.pth,86.17,31.54
