layer_names,pr
conv1,0.0
layer1.0.conv1,0.42456055
layer1.0.conv2,0.3599989
layer1.0.conv3,0.39086914
layer1.0.shortcut.0,0.3867798
layer1.1.conv1,0.4387207
layer1.1.conv2,0.58780926
layer1.1.conv3,0.60284424
layer1.2.conv1,0.32183838
layer1.2.conv2,0.49112955
layer1.2.conv3,0.4423828
layer2.0.conv1,0.17437744
layer2.0.conv2,0.21308729
layer2.0.conv3,0.17062378
layer2.0.shortcut.0,0.2445221
layer2.1.conv1,0.24743652
layer2.1.conv2,0.20351833
layer2.1.conv3,0.15187073
layer2.2.conv1,0.1646576
layer2.2.conv2,0.17884657
layer2.2.conv3,0.16990662
layer2.3.conv1,0.12182617
layer2.3.conv2,0.15434435
layer2.3.conv3,0.20492554
layer3.0.conv1,0.15176392
layer3.0.conv2,0.27456155
layer3.0.conv3,0.29037857
layer3.0.shortcut.0,0.40702248
layer3.1.conv1,0.63492584
layer3.1.conv2,0.64849854
layer3.1.conv3,0.64653015
layer3.2.conv1,0.48376083
layer3.2.conv2,0.47174752
layer3.2.conv3,0.5715294
layer3.3.conv1,0.5386963
layer3.3.conv2,0.6218804
layer3.3.conv3,0.7029114
layer3.4.conv1,0.5985565
layer3.4.conv2,0.77712166
layer3.4.conv3,0.82873917
layer3.5.conv1,0.77671814
layer3.5.conv2,0.93143886
layer3.5.conv3,0.94776154
layer4.0.conv1,0.5774002
layer4.0.conv2,0.8844028
layer4.0.conv3,0.89848137
layer4.0.shortcut.0,0.9310913
layer4.1.conv1,0.9909487
layer4.1.conv2,0.99553084
layer4.1.conv3,0.9886551
layer4.2.conv1,0.99756813
layer4.2.conv2,0.99931633
layer4.2.conv3,0.99857044
linear,0.0
