layer_names,pr
conv1,0.0
layer1.0.conv1,0.5563965
layer1.0.conv2,0.6455892
layer1.0.conv3,0.56396484
layer1.0.shortcut.0,0.4619751
layer1.1.conv1,0.52783203
layer1.1.conv2,0.44745553
layer1.1.conv3,0.41351318
layer1.2.conv1,0.5927124
layer1.2.conv2,0.6078559
layer1.2.conv3,0.38128662
layer2.0.conv1,0.33764648
layer2.0.conv2,0.46348742
layer2.0.conv3,0.36740112
layer2.0.shortcut.0,0.40618134
layer2.1.conv1,0.49432373
layer2.1.conv2,0.5596517
layer2.1.conv3,0.50619507
layer2.2.conv1,0.43266296
layer2.2.conv2,0.48386636
layer2.2.conv3,0.46583557
layer2.3.conv1,0.44566345
layer2.3.conv2,0.59379745
layer2.3.conv3,0.6347046
layer3.0.conv1,0.43294525
layer3.0.conv2,0.69050765
layer3.0.conv3,0.8030777
layer3.0.shortcut.0,0.8674412
layer3.1.conv1,0.9773865
layer3.1.conv2,0.99572754
layer3.1.conv3,0.99512863
layer3.2.conv1,0.9869461
layer3.2.conv2,0.9984996
layer3.2.conv3,0.9998207
layer3.3.conv1,0.9849167
layer3.3.conv2,0.9985521
layer3.3.conv3,0.9997101
layer3.4.conv1,0.9855423
layer3.4.conv2,0.9985962
layer3.4.conv3,0.9997215
layer3.5.conv1,0.987957
layer3.5.conv2,0.9987657
layer3.5.conv3,0.999527
layer4.0.conv1,0.97042847
layer4.0.conv2,0.9958327
layer4.0.conv3,0.9920254
layer4.0.shortcut.0,0.9932771
layer4.1.conv1,1.0
layer4.1.conv2,1.0
layer4.1.conv3,1.0
layer4.2.conv1,1.0
layer4.2.conv2,1.0
layer4.2.conv3,1.0
linear,0.0
