layer_names,pr
conv1,0.0
layer1.0.conv1,0.5144043
layer1.0.conv2,0.59695095
layer1.0.conv3,0.493042
layer1.0.shortcut.0,0.39666748
layer1.1.conv1,0.45526123
layer1.1.conv2,0.35324436
layer1.1.conv3,0.2909546
layer1.2.conv1,0.5413208
layer1.2.conv2,0.5588379
layer1.2.conv3,0.24609375
layer2.0.conv1,0.2534485
layer2.0.conv2,0.34944662
layer2.0.conv3,0.240448
layer2.0.shortcut.0,0.19470215
layer2.1.conv1,0.33418274
layer2.1.conv2,0.45032418
layer2.1.conv3,0.36553955
layer2.2.conv1,0.2593994
layer2.2.conv2,0.33340794
layer2.2.conv3,0.27131653
layer2.3.conv1,0.23544312
layer2.3.conv2,0.383667
layer2.3.conv3,0.37358093
layer3.0.conv1,0.22978973
layer3.0.conv2,0.44641623
layer3.0.conv3,0.5266533
layer3.0.shortcut.0,0.53517723
layer3.1.conv1,0.8239403
layer3.1.conv2,0.97335136
layer3.1.conv3,0.9684677
layer3.2.conv1,0.8981705
layer3.2.conv2,0.9882694
layer3.2.conv3,0.9913635
layer3.3.conv1,0.8600044
layer3.3.conv2,0.9808163
layer3.3.conv3,0.9895172
layer3.4.conv1,0.86138535
layer3.4.conv2,0.98558724
layer3.4.conv3,0.9927635
layer3.5.conv1,0.88067627
layer3.5.conv2,0.9890374
layer3.5.conv3,0.99440765
layer4.0.conv1,0.7905445
layer4.0.conv2,0.96262145
layer4.0.conv3,0.9400406
layer4.0.shortcut.0,0.9468179
layer4.1.conv1,1.0
layer4.1.conv2,1.0
layer4.1.conv3,1.0
layer4.2.conv1,1.0
layer4.2.conv2,1.0
layer4.2.conv3,1.0
linear,0.0
