layer_names,pr
conv1,0.0
layer1.0.conv1,0.1694336
layer1.0.conv2,0.25868055
layer1.0.conv3,0.1819458
layer1.0.shortcut.0,0.20202637
layer1.1.conv1,0.22149658
layer1.1.conv2,0.273329
layer1.1.conv3,0.18383789
layer1.2.conv1,0.25500488
layer1.2.conv2,0.31749132
layer1.2.conv3,0.19537354
layer2.0.conv1,0.28408813
layer2.0.conv2,0.46705458
layer2.0.conv3,0.293396
layer2.0.shortcut.0,0.41818237
layer2.1.conv1,0.4124756
layer2.1.conv2,0.44481742
layer2.1.conv3,0.29067993
layer2.2.conv1,0.40000916
layer2.2.conv2,0.46568468
layer2.2.conv3,0.29719543
layer2.3.conv1,0.40634155
layer2.3.conv2,0.502143
layer2.3.conv3,0.30952454
layer3.0.conv1,0.47626495
layer3.0.conv2,0.7272254
layer3.0.conv3,0.45374298
layer3.0.shortcut.0,0.6121025
layer3.1.conv1,0.6749611
layer3.1.conv2,0.74135506
layer3.1.conv3,0.44783783
layer3.2.conv1,0.6781769
layer3.2.conv2,0.77561444
layer3.2.conv3,0.45207214
layer3.3.conv1,0.69317245
layer3.3.conv2,0.8079936
layer3.3.conv3,0.45763397
layer3.4.conv1,0.711895
layer3.4.conv2,0.8397319
layer3.4.conv3,0.45983887
layer3.5.conv1,0.7224846
layer3.5.conv2,0.86120266
layer3.5.conv3,0.46479416
layer4.0.conv1,0.7269993
layer4.0.conv2,0.9699847
layer4.0.conv3,0.6654444
layer4.0.shortcut.0,0.875216
layer4.1.conv1,0.9729252
layer4.1.conv2,0.99745095
layer4.1.conv3,0.6688633
layer4.2.conv1,0.99782276
layer4.2.conv2,0.9999462
layer4.2.conv3,0.67255306
linear,0.0
