layer_names,pr
conv1,0.0
layer1.0.conv1,0.3869629
layer1.0.conv2,0.35991752
layer1.0.conv3,0.28503418
layer1.0.shortcut.0,0.33709717
layer1.1.conv1,0.37347412
layer1.1.conv2,0.40839303
layer1.1.conv3,0.4307251
layer1.2.conv1,0.28704834
layer1.2.conv2,0.31366646
layer1.2.conv3,0.44818115
layer2.0.conv1,0.19973755
layer2.0.conv2,0.2772827
layer2.0.conv3,0.21247864
layer2.0.shortcut.0,0.25350952
layer2.1.conv1,0.24850464
layer2.1.conv2,0.19512261
layer2.1.conv3,0.16778564
layer2.2.conv1,0.19107056
layer2.2.conv2,0.18400744
layer2.2.conv3,0.181427
layer2.3.conv1,0.15638733
layer2.3.conv2,0.18392605
layer2.3.conv3,0.2212677
layer3.0.conv1,0.15991211
layer3.0.conv2,0.29511008
layer3.0.conv3,0.29450607
layer3.0.shortcut.0,0.42492104
layer3.1.conv1,0.5550575
layer3.1.conv2,0.5308753
layer3.1.conv3,0.5403328
layer3.2.conv1,0.6424103
layer3.2.conv2,0.703498
layer3.2.conv3,0.72558594
layer3.3.conv1,0.5618744
layer3.3.conv2,0.6252526
layer3.3.conv3,0.66778564
layer3.4.conv1,0.60530853
layer3.4.conv2,0.7725559
layer3.4.conv3,0.8427353
layer3.5.conv1,0.66726685
layer3.5.conv2,0.83913845
layer3.5.conv3,0.8747406
layer4.0.conv1,0.5745239
layer4.0.conv2,0.8832982
layer4.0.conv3,0.8788557
layer4.0.shortcut.0,0.92934704
layer4.1.conv1,0.9936447
layer4.1.conv2,0.99714875
layer4.1.conv3,0.9878597
layer4.2.conv1,0.9971819
layer4.2.conv2,0.9990709
layer4.2.conv3,0.994009
linear,0.0
