layer_names,pr
conv1,0.0
layer1.0.conv1,0.60913086
layer1.0.conv2,0.615587
layer1.0.conv3,0.58013916
layer1.0.shortcut.0,0.5778198
layer1.1.conv1,0.52770996
layer1.1.conv2,0.4809299
layer1.1.conv3,0.34875488
layer1.2.conv1,0.4423828
layer1.2.conv2,0.52834743
layer1.2.conv3,0.43029785
layer2.0.conv1,0.39645386
layer2.0.conv2,0.48571777
layer2.0.conv3,0.3132782
layer2.0.shortcut.0,0.40605164
layer2.1.conv1,0.435318
layer2.1.conv2,0.41644287
layer2.1.conv3,0.3574829
layer2.2.conv1,0.3519745
layer2.2.conv2,0.37820774
layer2.2.conv3,0.40673828
layer2.3.conv1,0.43292236
layer2.3.conv2,0.60789657
layer2.3.conv3,0.7034302
layer3.0.conv1,0.39369202
layer3.0.conv2,0.7108646
layer3.0.conv3,0.8434372
layer3.0.shortcut.0,0.896883
layer3.1.conv1,0.9916153
layer3.1.conv2,0.9980333
layer3.1.conv3,0.99715805
layer3.2.conv1,0.9870453
layer3.2.conv2,0.99682784
layer3.2.conv3,0.995697
layer3.3.conv1,0.9883728
layer3.3.conv2,0.9982876
layer3.3.conv3,0.99957657
layer3.4.conv1,0.99009323
layer3.4.conv2,0.99865043
layer3.4.conv3,0.9997978
layer3.5.conv1,0.9888077
layer3.5.conv2,0.99846566
layer3.5.conv3,0.99886703
layer4.0.conv1,0.98438644
layer4.0.conv2,0.9980935
layer4.0.conv3,0.9952059
layer4.0.shortcut.0,0.99373007
layer4.1.conv1,1.0
layer4.1.conv2,1.0
layer4.1.conv3,1.0
layer4.2.conv1,1.0
layer4.2.conv2,1.0
layer4.2.conv3,1.0
linear,0.0
