Name,Dense Accuracy,Pruned Accuracy
resnet50_normal_cifar10_rf_level_4_sam_optim_saturation_200_gc_0_test_acc_23.95.pth,23.95,11.73
resnet50_normal_cifar10_rf_level_4_sam_optim_saturation_200_gc_0_test_acc_90.04.pth,90.04,89.86
