layer_names,pr
conv1,0.0
layer1.0.conv1,0.29882812
layer1.0.conv2,0.39322916
layer1.0.conv3,0.25860596
layer1.0.shortcut.0,0.305542
layer1.1.conv1,0.3062744
layer1.1.conv2,0.37394205
layer1.1.conv3,0.27423096
layer1.2.conv1,0.33673096
layer1.2.conv2,0.4009603
layer1.2.conv3,0.28948975
layer2.0.conv1,0.36660767
layer2.0.conv2,0.5558879
layer2.0.conv3,0.43762207
layer2.0.shortcut.0,0.56840515
layer2.1.conv1,0.55926514
layer2.1.conv2,0.649665
layer2.1.conv3,0.45393372
layer2.2.conv1,0.5806427
layer2.2.conv2,0.7128296
layer2.2.conv3,0.48194885
layer2.3.conv1,0.6126709
layer2.3.conv2,0.7729492
layer2.3.conv3,0.5020294
layer3.0.conv1,0.6202316
layer3.0.conv2,0.9010552
layer3.0.conv3,0.71001816
layer3.0.shortcut.0,0.8698635
layer3.1.conv1,0.9562874
layer3.1.conv2,0.9838562
layer3.1.conv3,0.7854347
layer3.2.conv1,0.99129105
layer3.2.conv2,0.9947747
layer3.2.conv3,0.8136368
layer3.3.conv1,0.99795914
layer3.3.conv2,0.99780613
layer3.3.conv3,0.8210602
layer3.4.conv1,0.999588
layer3.4.conv2,0.999059
layer3.4.conv3,0.82305527
layer3.5.conv1,0.9998245
layer3.5.conv2,0.9994914
layer3.5.conv3,0.8250809
layer4.0.conv1,0.9997921
layer4.0.conv2,0.9999301
layer4.0.conv3,0.9974842
layer4.0.shortcut.0,0.99431896
layer4.1.conv1,1.0
layer4.1.conv2,0.99999875
layer4.1.conv3,0.99959946
layer4.2.conv1,1.0
layer4.2.conv2,0.99999833
layer4.2.conv3,0.9997721
linear,0.0
