layer_names,pr
conv1,0.0
layer1.0.conv1,0.56030273
layer1.0.conv2,0.6186252
layer1.0.conv3,0.51641846
layer1.0.shortcut.0,0.44714355
layer1.1.conv1,0.4420166
layer1.1.conv2,0.47775608
layer1.1.conv3,0.4171753
layer1.2.conv1,0.3897705
layer1.2.conv2,0.42160374
layer1.2.conv3,0.40319824
layer2.0.conv1,0.38919067
layer2.0.conv2,0.5061035
layer2.0.conv3,0.34194946
layer2.0.shortcut.0,0.44944763
layer2.1.conv1,0.49577332
layer2.1.conv2,0.45529515
layer2.1.conv3,0.37686157
layer2.2.conv1,0.40620422
layer2.2.conv2,0.43052843
layer2.2.conv3,0.4515381
layer2.3.conv1,0.43266296
layer2.3.conv2,0.5409207
layer2.3.conv3,0.65448
layer3.0.conv1,0.4310379
layer3.0.conv2,0.6815135
layer3.0.conv3,0.8064003
layer3.0.shortcut.0,0.8944912
layer3.1.conv1,0.9927902
layer3.1.conv2,0.99872166
layer3.1.conv3,0.997715
layer3.2.conv1,0.98529434
layer3.2.conv2,0.9971364
layer3.2.conv3,0.9956322
layer3.3.conv1,0.98041916
layer3.3.conv2,0.9968109
layer3.3.conv3,0.99588776
layer3.4.conv1,0.9925842
layer3.4.conv2,0.99934554
layer3.4.conv3,0.99985504
layer3.5.conv1,0.9927826
layer3.5.conv2,0.9990285
layer3.5.conv3,0.99954987
layer4.0.conv1,0.98981667
layer4.0.conv2,0.99899334
layer4.0.conv3,0.9971199
layer4.0.shortcut.0,0.9954672
layer4.1.conv1,1.0
layer4.1.conv2,1.0
layer4.1.conv3,1.0
layer4.2.conv1,1.0
layer4.2.conv2,1.0
layer4.2.conv3,1.0
linear,0.0
