layer_names,pr
conv1,0.0
layer1.0.conv1,0.49926758
layer1.0.conv2,0.5298123
layer1.0.conv3,0.44195557
layer1.0.shortcut.0,0.43048096
layer1.1.conv1,0.522522
layer1.1.conv2,0.57321507
layer1.1.conv3,0.52838135
layer1.2.conv1,0.3380127
layer1.2.conv2,0.3384603
layer1.2.conv3,0.3753662
layer2.0.conv1,0.15664673
layer2.0.conv2,0.22241211
layer2.0.conv3,0.18928528
layer2.0.shortcut.0,0.27381897
layer2.1.conv1,0.28024292
layer2.1.conv2,0.22560628
layer2.1.conv3,0.18452454
layer2.2.conv1,0.2157898
layer2.2.conv2,0.21198188
layer2.2.conv3,0.19604492
layer2.3.conv1,0.15791321
layer2.3.conv2,0.19273546
layer2.3.conv3,0.24812317
layer3.0.conv1,0.20644379
layer3.0.conv2,0.40956116
layer3.0.conv3,0.49222183
layer3.0.shortcut.0,0.64570427
layer3.1.conv1,0.8298187
layer3.1.conv2,0.8548279
layer3.1.conv3,0.8282623
layer3.2.conv1,0.9531441
layer3.2.conv2,0.99076504
layer3.2.conv3,0.98288727
layer3.3.conv1,0.9332962
layer3.3.conv2,0.9927385
layer3.3.conv3,0.9944725
layer3.4.conv1,0.9234772
layer3.4.conv2,0.98831344
layer3.4.conv3,0.98594666
layer3.5.conv1,0.93525696
layer3.5.conv2,0.99242485
layer3.5.conv3,0.99567413
layer4.0.conv1,0.87563133
layer4.0.conv2,0.9816937
layer4.0.conv3,0.96668243
layer4.0.shortcut.0,0.9631567
layer4.1.conv1,0.99635315
layer4.1.conv2,0.9983139
layer4.1.conv3,0.99473953
layer4.2.conv1,0.9998579
layer4.2.conv2,0.9998593
layer4.2.conv3,0.9987383
linear,0.0
