layer_names,pr
conv1,0.0
layer1.0.conv1,0.5566406
layer1.0.conv2,0.5160319
layer1.0.conv3,0.45880127
layer1.0.shortcut.0,0.50634766
layer1.1.conv1,0.42193604
layer1.1.conv2,0.3685981
layer1.1.conv3,0.15570068
layer1.2.conv1,0.3312378
layer1.2.conv2,0.42635092
layer1.2.conv3,0.19824219
layer2.0.conv1,0.28860474
layer2.0.conv2,0.3155382
layer2.0.conv3,0.08959961
layer2.0.shortcut.0,0.06881714
layer2.1.conv1,0.18948364
layer2.1.conv2,0.20455593
layer2.1.conv3,0.08308411
layer2.2.conv1,0.075164795
layer2.2.conv2,0.09977892
layer2.2.conv3,0.061660767
layer2.3.conv1,0.04246521
layer2.3.conv2,0.092427574
layer2.3.conv3,0.12075806
layer3.0.conv1,0.030784607
layer3.0.conv2,0.070521034
layer3.0.conv3,0.15236664
layer3.0.shortcut.0,0.16906738
layer3.1.conv1,0.47156143
layer3.1.conv2,0.8737233
layer3.1.conv3,0.91794205
layer3.2.conv1,0.46796036
layer3.2.conv2,0.8968608
layer3.2.conv3,0.93831635
layer3.3.conv1,0.59515
layer3.3.conv2,0.95151263
layer3.3.conv3,0.9885063
layer3.4.conv1,0.62701035
layer3.4.conv2,0.9576755
layer3.4.conv3,0.9847145
layer3.5.conv1,0.55267715
layer3.5.conv2,0.93353105
layer3.5.conv3,0.98407745
layer4.0.conv1,0.4993515
layer4.0.conv2,0.8790381
layer4.0.conv3,0.80968857
layer4.0.shortcut.0,0.73368835
layer4.1.conv1,1.0
layer4.1.conv2,1.0
layer4.1.conv3,1.0
layer4.2.conv1,1.0
layer4.2.conv2,1.0
layer4.2.conv3,1.0
linear,0.0
