Name,Dense Accuracy,Pruned Accuracy
vgg19_normal_cifar10_seed.0_rf_level_3_recording_200_no_ffcv_test_acc_88.13.pth,88.13,88.13
vgg19_normal_cifar10_1725639932.8630962_rf_level_3_recording_200_no_ffcv_test_acc_88.2.pth,88.2,88.2
