layer_names,pr
conv1,0.0
layer1.0.conv1,0.30981445
layer1.0.conv2,0.41248915
layer1.0.conv3,0.293396
layer1.0.shortcut.0,0.34197998
layer1.1.conv1,0.35986328
layer1.1.conv2,0.4194607
layer1.1.conv3,0.32043457
layer1.2.conv1,0.39331055
layer1.2.conv2,0.47303602
layer1.2.conv3,0.3336792
layer2.0.conv1,0.45343018
layer2.0.conv2,0.6708713
layer2.0.conv3,0.5053406
layer2.0.shortcut.0,0.6539078
layer2.1.conv1,0.64704895
layer2.1.conv2,0.6950955
layer2.1.conv3,0.50361633
layer2.2.conv1,0.6560211
layer2.2.conv2,0.7336494
layer2.2.conv3,0.5209656
layer2.3.conv1,0.6826477
layer2.3.conv2,0.77404106
layer2.3.conv3,0.5357208
layer3.0.conv1,0.6950073
layer3.0.conv2,0.9088033
layer3.0.conv3,0.7340355
layer3.0.shortcut.0,0.8799629
layer3.1.conv1,0.8959198
layer3.1.conv2,0.9504225
layer3.1.conv3,0.76185226
layer3.2.conv1,0.92946625
layer3.2.conv2,0.97307163
layer3.2.conv3,0.79488754
layer3.3.conv1,0.9643326
layer3.3.conv2,0.98843384
layer3.3.conv3,0.8223114
layer3.4.conv1,0.98374176
layer3.4.conv2,0.99541557
layer3.4.conv3,0.84318924
layer3.5.conv1,0.99477005
layer3.5.conv2,0.99860466
layer3.5.conv3,0.8537178
layer4.0.conv1,0.98595047
layer4.0.conv2,0.9994621
layer4.0.conv3,0.98452663
layer4.0.shortcut.0,0.99549913
layer4.1.conv1,1.0
layer4.1.conv2,0.999997
layer4.1.conv3,0.99975395
layer4.2.conv1,1.0
layer4.2.conv2,0.99999917
layer4.2.conv3,0.9999285
linear,0.0
