layer_names,pr
conv1,0.0
layer1.0.conv1,0.22485352
layer1.0.conv2,0.3492296
layer1.0.conv3,0.24639893
layer1.0.shortcut.0,0.27581787
layer1.1.conv1,0.30407715
layer1.1.conv2,0.37174478
layer1.1.conv3,0.25317383
layer1.2.conv1,0.3449707
layer1.2.conv2,0.42529297
layer1.2.conv3,0.2668457
layer2.0.conv1,0.38580322
layer2.0.conv2,0.61054826
layer2.0.conv3,0.4003601
layer2.0.shortcut.0,0.5574722
layer2.1.conv1,0.5472107
layer2.1.conv2,0.5828518
layer2.1.conv3,0.396698
layer2.2.conv1,0.5319519
layer2.2.conv2,0.6079373
layer2.2.conv3,0.40942383
layer2.3.conv1,0.53678894
layer2.3.conv2,0.6494887
layer2.3.conv3,0.42362976
layer3.0.conv1,0.6205292
layer3.0.conv2,0.8685252
layer3.0.conv3,0.6127968
layer3.0.shortcut.0,0.78523254
layer3.1.conv1,0.8315773
layer3.1.conv2,0.88064575
layer3.1.conv3,0.6090393
layer3.2.conv1,0.83716965
layer3.2.conv2,0.9070774
layer3.2.conv3,0.6182518
layer3.3.conv1,0.8503685
layer3.3.conv2,0.929601
layer3.3.conv3,0.62783813
layer3.4.conv1,0.8688202
layer3.4.conv2,0.9490933
layer3.4.conv3,0.63469315
layer3.5.conv1,0.8786888
layer3.5.conv2,0.96067643
layer3.5.conv3,0.6390152
layer4.0.conv1,0.8827801
layer4.0.conv2,0.99665666
layer4.0.conv3,0.8842993
layer4.0.shortcut.0,0.9865413
layer4.1.conv1,0.9992275
layer4.1.conv2,0.9999267
layer4.1.conv3,0.9050436
layer4.2.conv1,0.99999905
layer4.2.conv2,1.0
layer4.2.conv3,0.91768074
linear,0.0
