layer_names,pr
conv1,0.0
layer1.0.conv1,0.72387695
layer1.0.conv2,0.5642361
layer1.0.conv3,0.5439453
layer1.0.shortcut.0,0.67840576
layer1.1.conv1,0.63482666
layer1.1.conv2,0.7301975
layer1.1.conv3,0.6923218
layer1.2.conv1,0.64886475
layer1.2.conv2,0.84765625
layer1.2.conv3,0.8323364
layer2.0.conv1,0.36187744
layer2.0.conv2,0.42095947
layer2.0.conv3,0.33572388
layer2.0.shortcut.0,0.4883957
layer2.1.conv1,0.43737793
layer2.1.conv2,0.37728542
layer2.1.conv3,0.3448944
layer2.2.conv1,0.41471863
layer2.2.conv2,0.41101754
layer2.2.conv3,0.38052368
layer2.3.conv1,0.28385925
layer2.3.conv2,0.31641304
layer2.3.conv3,0.38427734
layer3.0.conv1,0.2998352
layer3.0.conv2,0.50314164
layer3.0.conv3,0.5166817
layer3.0.shortcut.0,0.69714355
layer3.1.conv1,0.65485
layer3.1.conv2,0.55866665
layer3.1.conv3,0.62309647
layer3.2.conv1,0.9157257
layer3.2.conv2,0.9565904
layer3.2.conv3,0.93050003
layer3.3.conv1,0.9067497
layer3.3.conv2,0.96835494
layer3.3.conv3,0.9531975
layer3.4.conv1,0.87231445
layer3.4.conv2,0.9540558
layer3.4.conv3,0.9589348
layer3.5.conv1,0.902874
layer3.5.conv2,0.97702533
layer3.5.conv3,0.97607803
layer4.0.conv1,0.8468838
layer4.0.conv2,0.9794562
layer4.0.conv3,0.9784794
layer4.0.shortcut.0,0.98938465
layer4.1.conv1,0.99892616
layer4.1.conv2,0.9996041
layer4.1.conv3,0.99752045
layer4.2.conv1,0.9996252
layer4.2.conv2,0.9998271
layer4.2.conv3,0.99973774
linear,0.0
