layer_names,pr
conv1,0.0
layer1.0.conv1,0.50268555
layer1.0.conv2,0.57839626
layer1.0.conv3,0.46343994
layer1.0.shortcut.0,0.36901855
layer1.1.conv1,0.4274292
layer1.1.conv2,0.31629774
layer1.1.conv3,0.23736572
layer1.2.conv1,0.52368164
layer1.2.conv2,0.54014754
layer1.2.conv3,0.18804932
layer2.0.conv1,0.2199707
layer2.0.conv2,0.3036499
layer2.0.conv3,0.18962097
layer2.0.shortcut.0,0.10702515
layer2.1.conv1,0.26571655
layer2.1.conv2,0.4040934
layer2.1.conv3,0.30856323
layer2.2.conv1,0.18681335
layer2.2.conv2,0.271993
layer2.2.conv3,0.18852234
layer2.3.conv1,0.13882446
layer2.3.conv2,0.2855767
layer2.3.conv3,0.23225403
layer3.0.conv1,0.13684845
layer3.0.conv2,0.32191297
layer3.0.conv3,0.33540726
layer3.0.shortcut.0,0.2195816
layer3.1.conv1,0.4876213
layer3.1.conv2,0.87309265
layer3.1.conv3,0.9025688
layer3.2.conv1,0.63872147
layer3.2.conv2,0.9426948
layer3.2.conv3,0.9711189
layer3.3.conv1,0.51594925
layer3.3.conv2,0.9061534
layer3.3.conv3,0.9622078
layer3.4.conv1,0.5107956
layer3.4.conv2,0.924274
layer3.4.conv3,0.97533417
layer3.5.conv1,0.5756302
layer3.5.conv2,0.9537879
layer3.5.conv3,0.986454
layer4.0.conv1,0.4064026
layer4.0.conv2,0.82599217
layer4.0.conv3,0.68481827
layer4.0.shortcut.0,0.7002835
layer4.1.conv1,1.0
layer4.1.conv2,1.0
layer4.1.conv3,1.0
layer4.2.conv1,1.0
layer4.2.conv2,1.0
layer4.2.conv3,1.0
linear,0.0
