layer_names,pr
conv1,0.0
layer1.0.conv1,0.59643555
layer1.0.conv2,0.5824382
layer1.0.conv3,0.58795166
layer1.0.shortcut.0,0.60046387
layer1.1.conv1,0.77593994
layer1.1.conv2,0.7977159
layer1.1.conv3,0.78045654
layer1.2.conv1,0.8736572
layer1.2.conv2,0.9438748
layer1.2.conv3,0.8609009
layer2.0.conv1,0.67523193
layer2.0.conv2,0.80029976
layer2.0.conv3,0.7568054
layer2.0.shortcut.0,0.684494
layer2.1.conv1,0.76338196
layer2.1.conv2,0.786655
layer2.1.conv3,0.77931213
layer2.2.conv1,0.7437744
layer2.2.conv2,0.75339764
layer2.2.conv3,0.7647705
layer2.3.conv1,0.71333313
layer2.3.conv2,0.7856988
layer2.3.conv3,0.8486786
layer3.0.conv1,0.5643692
layer3.0.conv2,0.73887634
layer3.0.conv3,0.6535301
layer3.0.shortcut.0,0.78325653
layer3.1.conv1,0.84239197
layer3.1.conv2,0.7632667
layer3.1.conv3,0.6581726
layer3.2.conv1,0.7235451
layer3.2.conv2,0.7087029
layer3.2.conv3,0.7066994
layer3.3.conv1,0.7950363
layer3.3.conv2,0.8748898
layer3.3.conv3,0.87922287
layer3.4.conv1,0.7257118
layer3.4.conv2,0.8555637
layer3.4.conv3,0.88759613
layer3.5.conv1,0.87664795
layer3.5.conv2,0.974055
layer3.5.conv3,0.98031616
layer4.0.conv1,0.73181343
layer4.0.conv2,0.9436794
layer4.0.conv3,0.9612608
layer4.0.shortcut.0,0.9832611
layer4.1.conv1,0.9879942
layer4.1.conv2,0.984957
layer4.1.conv3,0.9858074
layer4.2.conv1,0.9432039
layer4.2.conv2,0.9571194
layer4.2.conv3,0.974597
linear,0.0
