layer_names,pr
conv1,0.0
layer1.0.conv1,0.23583984
layer1.0.conv2,0.32473415
layer1.0.conv3,0.22320557
layer1.0.shortcut.0,0.25805664
layer1.1.conv1,0.28527832
layer1.1.conv2,0.32904732
layer1.1.conv3,0.246521
layer1.2.conv1,0.29736328
layer1.2.conv2,0.35961914
layer1.2.conv3,0.25134277
layer2.0.conv1,0.34646606
layer2.0.conv2,0.5482381
layer2.0.conv3,0.39485168
layer2.0.shortcut.0,0.5316849
layer2.1.conv1,0.5309143
layer2.1.conv2,0.57487655
layer2.1.conv3,0.39593506
layer2.2.conv1,0.5389252
layer2.2.conv2,0.6145223
layer2.2.conv3,0.4046936
layer2.3.conv1,0.5590973
layer2.3.conv2,0.65179443
layer2.3.conv3,0.41275024
layer3.0.conv1,0.57351685
layer3.0.conv2,0.8229404
layer3.0.conv3,0.59228134
layer3.0.shortcut.0,0.75445175
layer3.1.conv1,0.78923416
layer3.1.conv2,0.8801812
layer3.1.conv3,0.6029701
layer3.2.conv1,0.82515717
layer3.2.conv2,0.9270206
layer3.2.conv3,0.62073517
layer3.3.conv1,0.86576843
layer3.3.conv2,0.95481026
layer3.3.conv3,0.6338997
layer3.4.conv1,0.9068413
layer3.4.conv2,0.9749722
layer3.4.conv3,0.64546204
layer3.5.conv1,0.9333496
layer3.5.conv2,0.9858958
layer3.5.conv3,0.6489601
layer4.0.conv1,0.91827583
layer4.0.conv2,0.99519473
layer4.0.conv3,0.8753128
layer4.0.shortcut.0,0.97429943
layer4.1.conv1,1.0
layer4.1.conv2,0.9999428
layer4.1.conv3,0.91807175
layer4.2.conv1,1.0
layer4.2.conv2,0.9999902
layer4.2.conv3,0.9220991
linear,0.0
