Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,16.541152954101562,1.04,16.727384567260742,1.0
0,15585354240.0,1.4284487962722778,7.2,1.4955625534057617,7.09
10,171438896640.0,0.2881788909435272,15.88,0.5981619954109192,15.29
20,327292439040.0,0.3254733979701996,18.24,0.71469646692276,17.58
30,483145981440.0,0.5149106383323669,20.12,0.963737964630127,19.47
40,638999523840.0,0.7767857909202576,22.08,1.2610424757003784,21.76
50,794853066240.0,1.0313657522201538,25.84,1.518680214881897,24.68
60,950706608640.0,2.21064829826355,25.22,2.339726448059082,24.23
70,1106560151040.0,2.805136203765869,27.0,3.057802677154541,25.76
80,1262413693440.0,2.824491500854492,30.02,3.2058470249176025,28.04
90,1418267235840.0,2.1830990314483643,32.54,2.6934213638305664,30.09
100,1574120778240.0,2.9390869140625,34.3,3.3607583045959473,31.08
101,1574120778240.0,2.935554265975952,33.72,3.3607583045959473,31.08
