Epoch,Prob 0 train accuracy,Prob 1 train accuracy,Prob 2 train accuracy,Prob 3 train accuracy,Prob 4 train accuracy,Prob 5 train accuracy,Prob 6 train accuracy,Prob 0 test accuracy,Prob 1 test accuracy,Prob 2 test accuracy,Prob 3 test accuracy,Prob 4 test accuracy,Prob 5 test accuracy,Prob 6 test accuracy
21,2.7052916345534173,3.7684607209855026,7.368498615162538,8.632722448886817,16.284381941364476,22.684449310514754,52.90792534337019,2.729999998855591,4.079999998092651,8.870000006103515,10.119999999237061,17.949999996948243,23.509999990844726,45.26
22,2.7200286316218367,3.7874082882021174,7.442183601857361,8.859040621078675,16.7528079226275,23.204454782971617,52.6479226133658,2.6999999988555907,3.819999994659424,8.029999983215331,7.769999981689453,16.12999998474121,23.679999938964844,45.679999969482424
23,2.588448299360415,4.000042105611008,7.566395435339878,8.67588079866996,15.967536499791926,22.686554595411916,52.67002810102148,2.519999998855591,4.6899999977111815,9.05,8.729999996948242,17.10000001220703,23.889999966430665,45.55999999389648
24,2.6400277889229504,3.8768829147878874,7.554816365875703,8.515879113924706,16.359119571486662,22.578132398060824,52.64055410704024,2.6299999996185304,4.199999998092651,8.559999995422363,10.789999987792969,18.090000018310548,24.729999981689453,45.82000000610351
25,2.6231855074467574,3.7074074455509147,7.449552101451918,9.514836997250198,16.57070074602534,23.414983315714235,52.72371287881907,2.85,4.929999993896485,10.16999998626709,10.049999993896485,18.679999990844728,24.46999998474121,46.00000001220703
26,2.691607279818134,4.26951862657962,7.769555469466721,9.299045253358898,16.86965125826221,23.7549868925309,52.92160970179723,2.579999995422363,4.389999990844727,7.989999986267089,8.749999993133544,16.419999998474122,23.809999990844727,45.73999994506836
27,2.670554426956466,3.8031979286301385,7.530605584594139,8.246402594057852,16.139117253273543,22.482341917742264,52.827924500372646,2.699999999809265,4.719999993133545,8.55,9.950000003051757,17.18999998779297,23.159999978637696,45.969999981689455
28,2.6389751470114433,4.200044210685512,7.7190286212786186,8.91693596757637,16.654912158777055,22.739186730108408,52.976347114905835,2.7899999992370605,4.139999996948243,8.769999981689454,10.459999992370605,19.140000030517577,24.909999951171876,45.67
29,2.6010800114363026,3.9421467585963152,7.613764354801901,9.333782461118979,16.50859482716339,22.640238320125146,52.961610118557694,2.72,4.06999999885559,7.410000003051758,8.409999996948242,15.659999983215332,23.629999978637695,46.069999963378905
30,2.6505542164756184,3.8674091305270593,7.470604953008543,8.12219075821622,16.02437920491519,23.024452886046454,52.8605564198023,2.78999999961853,4.459999994659424,9.309999989318849,9.520000004577637,17.179999993896484,22.909999981689452,45.80999993286133
31,2.660028000525632,3.9779366098791287,7.7748186816895535,9.006410594257508,16.73175507202958,22.857082706655767,52.81318750659444,2.789999998855591,4.959999989318848,8.099999992370606,9.299999981689453,16.220000006103515,23.31000000305176,46.469999926757815
32,2.6831861385906466,4.109516942025104,7.312708555173231,8.66956494238732,16.082274550107844,23.18761250126453,52.519500199001115,2.7199999996185302,4.069999993896484,8.079999998474122,8.119999998092652,17.059999966430663,21.419999996948242,45.70999993286133
33,2.646343645790348,3.9168833353555605,7.408499036756676,9.173780776679909,16.31069800871272,22.27181338760973,52.78160822078927,2.719999999809265,4.349999997711182,8.169999989318848,7.379999995422363,16.94000001220703,22.72999996948242,45.91999997558594
34,2.5884482994080997,3.954778471467776,7.835871956566988,8.690617795153619,16.57491131449455,22.78445036102919,52.878451348907085,2.5099999994277953,4.659999996948242,8.509999995422364,10.659999992370606,18.18999998474121,24.44999997253418,46.01999996948242
35,2.617922293823515,3.8463562765912416,7.501131591109821,8.513773829449171,16.022273917026467,22.8149769998382,52.70266003125286,2.939999999809265,5.059999993133545,9.089999992370606,9.44999998626709,17.539999987792967,22.330000009155274,45.379999951171875
36,2.7052916347165477,4.108464299107209,7.569553362896438,8.660091157167788,16.02648449067569,22.51918441039951,52.71634438321493,2.609999998855591,4.749999996948242,9.339999998474122,9.34999999923706,17.82999998474121,23.619999963378906,45.53999993896485
37,2.7116074897619065,4.049516310833531,7.8085032461577955,8.584300887859623,16.446488912216566,22.45392056726368,52.78371350827644,2.769999999809265,4.809999997711182,9.019999996948242,9.820000001525878,17.20999999694824,24.43,46.16999993286133
38,2.691607279865818,3.910567479888573,7.591658859165391,8.870619689047071,16.038063555190742,22.550763689318067,52.706870602292,2.6699999992370604,4.38,8.820000006103516,10.389999992370605,18.179999978637696,24.11999996948242,45.40999995727539
39,2.646343645790348,3.7937241440631273,7.673764987481725,9.101148432970742,16.462278549959212,23.254981632369393,52.76792387613544,2.63,5.039999996948242,9.67999998626709,11.049999992370605,18.299999984741213,25.399999963378907,46.3
40,2.674764997757182,4.305308476414339,7.854819524456202,9.226412909438915,16.353856353873002,23.47919451751579,52.64686996038653,2.710000001525879,4.469999990844727,8.300000004577637,7.450000001525879,15.959999966430663,22.269999966430664,45.3
41,2.670554426467075,3.9663575400886932,7.597974714910956,8.41482542011843,16.161222749773387,22.552868974215233,52.77845029839265,2.6099999998092653,4.499999994659424,8.929999981689454,10.24999999923706,16.710000012207033,24.670000003051758,46.03000000610351
42,2.5958167981393205,4.0221476012952015,7.5642901502318995,8.846408909376732,16.352803714205162,22.123390769603123,52.77529236439119,2.52,4.280000001525879,8.46999999847412,9.409999996948242,16.33999996948242,22.42999997253418,45.649999993896486
43,2.663185928225245,3.916883335681821,7.389551468445834,8.720091791132575,16.338066715708727,22.973926039720546,52.72792345291,2.5499999998092653,4.6099999908447264,8.190000003051757,10.38999999847412,17.21999997558594,23.979999984741212,45.660000006103516
44,2.5979220835057975,3.8789881998958657,7.384288255916819,8.752723712058009,16.288592510486204,22.692870450504962,52.84266150061583,2.639999998474121,4.079999990844726,8.259999984741212,6.679999990844727,15.669999993896484,22.249999975585936,45.77999997558594
45,2.6010800115994326,4.146359435708815,7.9463994362453185,8.582195601446603,16.100169475086687,23.170770215702557,52.570027050547196,2.5399999990463256,4.459999997711182,9.129999993896485,10.37999999923706,17.12999997558594,23.61999998474121,45.75999995727539
46,2.6537121445692535,3.8010926434267915,7.399025252937554,8.955883745552407,16.159117461463037,22.87497763060062,52.812134858353474,2.670000001525879,4.659999997711181,8.679999983215332,10.099999996948242,17.759999990844726,23.879999963378907,45.499999969482424
47,2.5695007313281497,3.883198770207191,7.647448919787141,9.217991767511224,16.14543310988244,22.405499001899734,52.77845029325279,2.75,4.969999995422364,8.94000000152588,9.569999998855591,18.18000000305176,24.289999993896483,45.599999951171874
48,2.6716070691264715,3.8916199120194372,7.632711921596887,8.794829419508014,16.874914472633343,23.674986053448485,52.68371245691875,2.629999999046326,4.179999990844727,8.319999995422362,10.909999978637694,17.829999978637694,24.079999932861327,46.01999993286133
49,2.6073958672295507,3.918988620089594,7.64218570746894,8.496931546035494,16.32332971803547,22.57076390115164,52.8605564198023,2.5499999908447264,4.829999993896484,7.9899999725341795,7.509999963378906,15.120000012207031,22.90999993286133,45.84999997558594
