Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,131650672.0,0.5922160148620605,2.3445329588867025e-07,31.9,0.5705835819244385,3.1876592743174115e-07,32.99
0,4081170832.0,0.5841751098632812,2.6860149660024035e-07,32.78,0.5624388456344604,3.1628161423213896e-07,33.87
10,43576372432.0,0.46350783109664917,3.3464738180555287e-07,56.86,0.4488165080547333,3.853827479360916e-07,57.34
20,83071574032.0,0.4455546736717224,3.0063901590438036e-07,61.62,0.4306976795196533,3.982819691827899e-07,61.89
30,122566775632.0,0.41248056292533875,3.4051700481541047e-07,70.26,0.40020301938056946,4.289723563033476e-07,68.88
40,162061977232.0,0.3173867464065552,9.490477168583311e-07,83.8,0.3172251582145691,7.718298888903519e-07,81.52
50,201557178832.0,0.2888220548629761,2.0837858301092638e-06,87.64,0.2988612949848175,2.1464688870764803e-06,84.35
60,241052380432.0,0.28797340393066406,1.8580690266389865e-06,87.74,0.29734840989112854,2.6244172204314964e-06,84.56
70,280547582032.0,0.2821912169456482,2.528382765376591e-06,87.34,0.2974814474582672,3.6149237985227956e-06,84.28
80,320042783632.0,0.26740381121635437,7.564631232526153e-06,86.6,0.28930026292800903,1.12549523691996e-05,84.03
90,359537985232.0,0.22647720575332642,1.9175731722498313e-05,86.56,0.2550656497478485,2.3410537323798053e-05,84.06
