Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,125118496.0,0.5171501040458679,3.753672785933304e-07,58.98,0.5226110219955444,4.0145667412616604e-07,59.36
0,3878673376.0,0.49995699524879456,3.598190971842996e-07,63.28,0.5061888098716736,3.966032409152831e-07,62.46
10,41414222176.0,0.30512943863868713,3.385504783182114e-07,93.44,0.3198569118976593,4.111522287075786e-07,88.75
20,78949770976.0,0.28648629784584045,2.742112599207758e-07,94.3,0.30133649706840515,4.186817648133001e-07,89.56
30,116485319776.0,0.2619509696960449,2.7916689759877045e-07,94.84,0.2760535180568695,4.3409667682681174e-07,90.25
40,154020868576.0,0.22542865574359894,6.699405616927834e-07,95.1,0.2350624054670334,7.003929454185709e-07,90.52
50,191556417376.0,0.21156778931617737,1.526673031548853e-06,94.04,0.2173934131860733,1.4204284752850072e-06,89.94
60,229091966176.0,0.20726259052753448,1.6448241240141215e-06,94.3,0.2138577252626419,1.6161311577889137e-06,89.78
70,266627514976.0,0.2006828635931015,1.6375436189264292e-06,94.06,0.2051728516817093,1.957845825018012e-06,89.72
80,304163063776.0,0.17164118587970734,3.410128556424752e-06,93.76,0.1751203089952469,3.7022628021077253e-06,89.48
90,341698612576.0,0.143002450466156,6.054860477888724e-06,93.74,0.16460591554641724,5.645084911520826e-06,89.5
