Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,43939737600.0,15.813572883605957,16.22,16.58140754699707,19.96
0,57121658880.0,5.622751235961914,74.64,5.5912394523620605,72.05
10,188940871680.0,4.179958343505859,85.06,5.471530437469482,81.06
20,320760084480.0,2.8031487464904785,89.5,4.678671360015869,84.9
30,452579297280.0,3.278505563735962,92.48,4.786618709564209,87.1
40,584398510080.0,3.0587337017059326,94.56,5.681423664093018,88.59
50,716217722880.0,2.5952463150024414,96.08,3.457487106323242,89.44
60,848036935680.0,2.778778076171875,96.96,6.2653398513793945,89.9
70,979856148480.0,3.285738945007324,97.42,7.2885870933532715,90.25
80,1111675361280.0,1.628974437713623,97.72,4.019967079162598,90.75
90,1243494574080.0,1.7522550821304321,98.18,5.060272216796875,90.56
100,1362131865600.0,1.9884397983551025,98.7,4.12844705581665,90.88
