Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,99558016.0,0.4730524718761444,1.0850314993149368e-06,65.28,0.44573166966438293,1.0756460824268288e-06,67.93
0,3086298496.0,0.37453681230545044,7.692156032135244e-07,73.74,0.35028111934661865,8.478367590214475e-07,74.9
10,32953703296.0,0.2260560691356659,8.244511491284356e-07,88.02,0.23196561634540558,8.86486986928503e-07,85.55
20,62821108096.0,0.21906064450740814,6.862523491690808e-07,87.66,0.22744044661521912,9.019710205393494e-07,85.74
30,92688512896.0,0.20979440212249756,8.089743914752034e-07,88.42,0.22318971157073975,9.839350241236389e-07,86.05
40,122555917696.0,0.1950623095035553,1.6483942317790934e-06,88.62,0.20297004282474518,1.2991176845389418e-06,86.49
50,152423322496.0,0.17519526183605194,1.7622443237996777e-06,88.88,0.1858910769224167,1.7753346810422954e-06,86.91
60,182290727296.0,0.17019841074943542,1.7495123074695584e-06,88.58,0.18199224770069122,1.9031175497730146e-06,86.93
70,212158132096.0,0.16523505747318268,1.7246978814000613e-06,88.66,0.17681556940078735,2.1096557247801684e-06,86.95
80,242025536896.0,0.14240771532058716,2.7115049761050614e-06,89.26,0.16371683776378632,3.1146912533586146e-06,87.24
90,271892941696.0,0.1267041712999344,3.4541517379693687e-06,88.96,0.150005042552948,4.227316821925342e-06,87.45
