Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,18.1990966796875,11.44,19.077098846435547,13.22
0,13199201280.0,5.225522994995117,73.52,5.23567533493042,69.71
10,145191214080.0,4.34466028213501,82.88,5.340065002441406,78.86
20,277183226880.0,3.254145622253418,86.9,5.285734176635742,82.73
30,409175239680.0,2.7235732078552246,90.18,6.503403186798096,85.66
40,541167252480.0,2.7330894470214844,92.94,6.3067522048950195,87.67
50,673159265280.0,1.8850308656692505,94.88,4.5997700691223145,88.8
60,805151278080.0,2.2034804821014404,96.02,4.8263020515441895,89.45
70,937143290880.0,2.3941142559051514,96.88,6.145713806152344,89.74
80,1069135303680.0,2.250492572784424,96.94,6.110268592834473,90.32
90,1201127316480.0,3.326050281524658,97.76,5.067356586456299,90.45
100,1319920128000.0,3.3304994106292725,97.92,5.657702445983887,90.69
