Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,54450502400.0,64.51925659179688,25.08,80.3388671875,22.31
0,70785653120.0,11.64255428314209,64.4,14.0018310546875,55.06
10,234137160320.0,5.664010524749756,77.06,10.031861305236816,63.4
20,397488667520.0,5.677759170532227,81.98,11.54249382019043,65.27
30,560840174720.0,4.304508209228516,84.16,10.910422325134277,66.29
40,724191681920.0,4.309354782104492,86.26,10.643786430358887,67.15
50,887543189120.0,5.229880332946777,88.16,12.602167129516602,67.12
60,1050894696320.0,4.1919755935668945,89.58,11.304956436157227,67.67
70,1214246203520.0,4.327714920043945,90.62,12.478311538696289,67.84
80,1377597710720.0,3.550420045852661,92.58,12.76697826385498,67.68
90,1540949217920.0,4.9648590087890625,92.7,13.473857879638672,67.69
100,1687965574400.0,4.151657581329346,93.72,13.429080963134766,67.9
