Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,131650816.0,0.5604634881019592,2.2609866334732942e-07,31.42,0.5640281438827515,3.0336536838149186e-07,32.24
0,4081175296.0,0.5534442067146301,2.1252608917166071e-07,32.48,0.5573699474334717,3.0748427093385544e-07,33.02
10,43576420096.0,0.44746923446655273,2.765659701253753e-07,54.88,0.456583172082901,3.9430526044270664e-07,54.48
20,83071664896.0,0.42886656522750854,3.2236221159109846e-07,60.16,0.4397243857383728,4.1216472368432733e-07,59.56
30,122566909696.0,0.40046221017837524,2.93958237307379e-07,68.74,0.4112982451915741,4.510790745371196e-07,67.49
40,162062154496.0,0.30212560296058655,5.981536332910764e-07,84.96,0.31658223271369934,7.423791430483107e-07,82.43
50,201557399296.0,0.28328874707221985,1.788976419447863e-06,87.4,0.2958935499191284,1.8987949488291633e-06,84.52
60,241052644096.0,0.2818272113800049,1.863583179328998e-06,87.62,0.2957514822483063,2.3130814952310175e-06,84.52
70,280547888896.0,0.2829885184764862,2.000524546019733e-06,87.62,0.2932921350002289,3.187228685419541e-06,84.67
80,320043133696.0,0.26954206824302673,9.409989615960512e-06,87.02,0.2774336636066437,9.75029615801759e-06,84.33
90,359538378496.0,0.22487449645996094,1.593251909071114e-05,86.88,0.2344420850276947,2.0351053535705432e-05,84.31
