Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,2.880424737930298,97.14,7.388258934020996,68.8
0,19876585440.0,1.004736065864563,98.82,4.836315631866455,70.59
10,218642439840.0,0.4459257125854492,99.52,3.946453809738159,71.55
20,417408294240.0,0.36900609731674194,99.64,3.879256010055542,71.59
30,616174148640.0,0.3380386531352997,99.68,3.7613742351531982,71.64
40,814940003040.0,0.29595276713371277,99.76,3.6350860595703125,71.9
50,1013705857440.0,0.303015798330307,99.78,3.7130470275878906,71.81
60,1212471711840.0,0.26744726300239563,99.68,3.6256353855133057,71.98
70,1411237566240.0,0.24371004104614258,99.84,3.666490316390991,71.94
80,1610003420640.0,0.2736847996711731,99.74,3.570725917816162,72.12
90,1808769275040.0,0.25582560896873474,99.8,3.693302869796753,72.03
100,1987658544000.0,0.2349659502506256,99.78,3.550835132598877,72.04
