Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,90260512.0,0.5199093222618103,1.2633196320166462e-06,38.36,0.5421190857887268,1.4999892528066994e-06,38.58
0,2798075872.0,0.4537489712238312,1.2854320630140137e-06,45.76,0.48163270950317383,1.544306996947853e-06,45.77
10,29876229472.0,0.2518957853317261,1.3232634046289604e-06,74.68,0.27096426486968994,1.3645029639519635e-06,74.88
20,56954383072.0,0.24573954939842224,1.4058329043109552e-06,75.62,0.2624017000198364,1.4627102018494043e-06,75.64
30,84032536672.0,0.2333451509475708,1.3556491467170417e-06,76.88,0.25240951776504517,1.6723795397410868e-06,76.36
40,111110690272.0,0.19961504638195038,2.2096801330917515e-06,79.36,0.23301544785499573,2.3078971480572363e-06,78.09
50,138188843872.0,0.18692834675312042,2.600811740194331e-06,79.9,0.22042617201805115,3.2631398880766938e-06,78.98
60,165266997472.0,0.18005265295505524,2.3726734070805833e-06,79.74,0.21540924906730652,3.4720617350103566e-06,79.1
70,192345151072.0,0.18109364807605743,3.3159444683406036e-06,80.26,0.21399040520191193,3.922429186786758e-06,79.19
80,219423304672.0,0.16356685757637024,3.7044478631287348e-06,80.6,0.19194771349430084,5.748580406361725e-06,79.69
90,246501458272.0,0.1413978785276413,7.094239663274493e-06,82.5,0.19286595284938812,7.470899618056137e-06,80.42
