Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,131785504.0,0.576988697052002,2.8245096928003477e-07,31.26,0.5671924352645874,2.834646011251607e-07,32.33
0,4085350624.0,0.5699253082275391,2.5634869871282717e-07,31.68,0.5591714978218079,2.7861725016009586e-07,33.15
10,43621001824.0,0.45362046360969543,2.5321455154880823e-07,54.8,0.45013168454170227,3.778748691729561e-07,55.58
20,83156653024.0,0.4363991320133209,3.1391468269248435e-07,60.26,0.4325806498527527,4.008103360320092e-07,60.85
30,122692304224.0,0.40579450130462646,3.656429043985554e-07,69.04,0.4030395448207855,4.420954269335198e-07,68.3
40,162227955424.0,0.31301021575927734,6.851750526948308e-07,84.3,0.30885547399520874,7.995880650923937e-07,82.59
50,201763606624.0,0.28216952085494995,1.5350228750321548e-06,87.84,0.2771454453468323,1.986997631320264e-06,84.86
60,241299257824.0,0.27720990777015686,1.9521892227203352e-06,87.32,0.2742534577846527,2.3836880700400798e-06,84.89
70,280834909024.0,0.2738509476184845,3.653632802524953e-06,87.14,0.2721884250640869,3.31837418343639e-06,84.52
80,320370560224.0,0.2657190263271332,9.969247912522405e-06,85.7,0.27187928557395935,1.0200028555118479e-05,83.7
90,359906211424.0,0.23988743126392365,1.8003140212385915e-05,85.78,0.242209792137146,2.1606490918202326e-05,84.08
