Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,11.452759742736816,34.28,11.101762771606445,39.73
0,18537494400.0,10.981208801269531,40.34,10.587787628173828,46.44
10,203912438400.0,7.442384719848633,94.16,6.869406223297119,88.8
20,389287382400.0,4.377373218536377,93.08,4.29945182800293,88.23
30,574662326400.0,2.596417188644409,94.52,3.1258914470672607,89.44
40,760037270400.0,2.045555591583252,95.36,2.9203128814697266,90.37
50,945412214400.0,2.0960564613342285,96.02,2.703435182571411,91.12
60,1130787158400.0,1.2754967212677002,96.72,3.4098148345947266,91.51
70,1316162102400.0,1.1368507146835327,97.18,3.7210161685943604,91.83
80,1501537046400.0,1.2772080898284912,97.58,3.0484559535980225,92.14
90,1686911990400.0,1.7243818044662476,97.96,4.625980854034424,92.25
100,1853749440000.0,1.6746240854263306,97.98,4.100152492523193,92.25
