Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,114763504.0,0.5558238625526428,8.694487974025833e-07,73.56,0.5382314324378967,9.77300373961043e-07,74.27
0,3557668624.0,0.51035475730896,8.388076935261779e-07,78.86,0.4974363148212433,9.908339961839374e-07,78.8
10,37986719824.0,0.25605112314224243,6.449416787290829e-07,94.68,0.25652673840522766,7.927840783850115e-07,90.75
20,72415771024.0,0.2368813306093216,7.027063020359492e-07,94.82,0.24303577840328217,7.588292305626965e-07,90.59
30,106844822224.0,0.22548525035381317,7.635857173227123e-07,95.12,0.22767485678195953,7.286453751476074e-07,90.44
40,141273873424.0,0.192674458026886,1.0767652156573604e-06,94.72,0.19652171432971954,1.0018534339906182e-06,90.3
50,175702924624.0,0.16951139271259308,1.2769994555128505e-06,94.4,0.17335206270217896,1.5533942132606171e-06,90.22
60,210131975824.0,0.16553330421447754,2.2761953459848883e-06,94.18,0.1687360256910324,1.6942728962021647e-06,90.22
70,244561027024.0,0.15843376517295837,2.4223006676038494e-06,94.44,0.16378892958164215,1.8937980712507851e-06,90.19
80,278990078224.0,0.1326225847005844,3.2828934308781754e-06,94.38,0.14190539717674255,2.9100506253598724e-06,90.18
90,313419129424.0,0.1202159896492958,3.41305417350668e-06,94.92,0.12799666821956635,3.992226083937567e-06,90.21
