Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,23.780826568603516,26.58,27.117259979248047,24.92
0,21909651840.0,8.935651779174805,71.34,9.486587524414062,59.93
10,241006170240.0,2.8052079677581787,91.72,5.319612979888916,70.4
20,460102688640.0,2.053558349609375,94.42,4.812825679779053,71.97
30,679199207040.0,1.5113450288772583,96.16,4.689307689666748,72.76
40,898295725440.0,1.2866196632385254,97.06,4.827349662780762,73.21
50,1117392243840.0,1.2811368703842163,98.0,4.91184663772583,73.54
60,1336488762240.0,1.0834629535675049,98.42,5.1838812828063965,73.73
70,1555585280640.0,1.1639131307601929,98.04,5.259125709533691,73.84
80,1774681799040.0,0.9958131313323975,98.86,5.754108905792236,73.85
90,1993778317440.0,0.9048385620117188,99.06,6.028585433959961,73.88
100,2190965184000.0,1.0544859170913696,98.84,6.544579982757568,73.81
