,features.0,features.3,features.7,features.10,features.14,features.17,features.20,features.23,features.27,features.30,features.33,features.36,features.40,features.43,features.46,features.49,classifier
0,0.00016488189,5.611747e-05,0.0002473635,0.00078355114,0.0015710198,0.0012128258,0.0009773944,0.0012950457,0.00012744404,7.613459e-05,2.638609e-05,1.45294525e-05,5.8494432e-05,2.3595747e-05,7.243854e-05,8.696439e-05,0.9663136
1,0.00022118069,4.2791806e-05,0.00026889576,0.00074603595,0.0015556113,0.0011674562,0.0008781262,0.0012757409,0.000121462544,8.9707246e-05,2.4208912e-05,1.4160105e-05,5.8509737e-05,2.3184193e-05,7.165343e-05,8.154887e-05,0.856188
2,0.00024161064,4.811315e-05,0.0002573554,0.00074340566,0.001565159,0.0011608326,0.0009291172,0.0011751663,0.00012266924,8.6777705e-05,2.6462081e-05,1.3808693e-05,5.7417434e-05,2.306313e-05,7.2582836e-05,7.974875e-05,0.8854967
3,0.00021667212,3.5695368e-05,0.00027958894,0.00077615504,0.0014590309,0.001268415,0.00092439435,0.001211628,0.00012005724,8.640262e-05,2.5718397e-05,1.4987821e-05,5.8065874e-05,2.287314e-05,6.7603e-05,7.7060664e-05,0.7852697
4,0.00021071403,4.42227e-05,0.0002919215,0.00076461706,0.001468291,0.001162323,0.0009215628,0.0012615047,0.0001395997,8.4320374e-05,2.4825296e-05,1.4587556e-05,5.8100686e-05,2.3091397e-05,7.22878e-05,8.387484e-05,0.99608034
