,features.0,features.3,features.7,features.10,features.14,features.17,features.20,features.23,features.27,features.30,features.33,features.36,features.40,features.43,features.46,features.49,classifier
0,0.8430025,0.07815752,0.2578486,0.050282072,0.401025,0.107409105,0.046364225,0.014268068,0.032174073,0.0036191265,0.00092005834,0.000100596364,0.0016271584,0.00017789674,0.00016878059,3.8733697e-06,55.702324
