,conv1,layer1.0.conv1,layer1.0.conv2,layer1.0.conv3,layer1.0.shortcut.0,layer1.1.conv1,layer1.1.conv2,layer1.1.conv3,layer1.2.conv1,layer1.2.conv2,layer1.2.conv3,layer2.0.conv1,layer2.0.conv2,layer2.0.conv3,layer2.0.shortcut.0,layer2.1.conv1,layer2.1.conv2,layer2.1.conv3,layer2.2.conv1,layer2.2.conv2,layer2.2.conv3,layer2.3.conv1,layer2.3.conv2,layer2.3.conv3,layer3.0.conv1,layer3.0.conv2,layer3.0.conv3,layer3.0.shortcut.0,layer3.1.conv1,layer3.1.conv2,layer3.1.conv3,layer3.2.conv1,layer3.2.conv2,layer3.2.conv3,layer3.3.conv1,layer3.3.conv2,layer3.3.conv3,layer3.4.conv1,layer3.4.conv2,layer3.4.conv3,layer3.5.conv1,layer3.5.conv2,layer3.5.conv3,layer4.0.conv1,layer4.0.conv2,layer4.0.conv3,layer4.0.shortcut.0,layer4.1.conv1,layer4.1.conv2,layer4.1.conv3,layer4.2.conv1,layer4.2.conv2,layer4.2.conv3,linear
0,0.25010175,5.0667387e-07,7.877163e-06,6.7890653e-07,3.301171e-05,1.5086463e-06,3.3969045e-06,5.53736e-08,4.3505707e-07,7.791744e-07,2.7721843e-08,7.5261464e-06,6.9672926e-05,2.2479228e-06,0.00042207114,0.0002292506,1.2958897e-05,7.0239635e-06,0.00011928028,4.4721524e-05,4.7496087e-06,1.10708725e-05,2.3119854e-05,2.2800114e-07,0.00014283686,0.0006872214,1.9396444e-05,0.00025933416,0.000112390306,4.7110298e-05,1.1952137e-06,6.389143e-05,6.621359e-06,3.8771523e-07,4.4884742e-05,5.0859694e-06,5.0647185e-07,0.00010588991,3.662345e-05,2.128631e-06,7.21586e-05,3.569788e-05,2.4363544e-06,0.00018216591,0.000102789876,2.4207417e-05,1.2080335e-05,0.0017475348,6.4355365e-05,2.9253501e-06,0.008491734,4.3676567e-07,1.015054e-06,16.509445
