,conv1,layer1.0.conv1,layer1.0.conv2,layer1.1.conv1,layer1.1.conv2,layer2.0.conv1,layer2.0.conv2,layer2.0.shortcut.0,layer2.1.conv1,layer2.1.conv2,layer3.0.conv1,layer3.0.conv2,layer3.0.shortcut.0,layer3.1.conv1,layer3.1.conv2,layer4.0.conv1,layer4.0.conv2,layer4.0.shortcut.0,layer4.1.conv1,layer4.1.conv2,linear
0,0.0,5.202992e-09,6.838786e-10,9.569751e-09,5.3306554e-10,4.0112987e-08,4.153126e-08,1.186991e-10,2.760004e-07,8.669701e-09,3.0077294e-07,8.3479435e-08,3.2264336e-09,5.517441e-07,1.2021373e-08,7.457931e-07,9.935075e-08,8.521503e-09,1.8330965e-06,9.283515e-09,0.71256185
