,conv1,layer1.0.conv1,layer1.0.conv2,layer1.1.conv1,layer1.1.conv2,layer2.0.conv1,layer2.0.conv2,layer2.0.shortcut.0,layer2.1.conv1,layer2.1.conv2,layer3.0.conv1,layer3.0.conv2,layer3.0.shortcut.0,layer3.1.conv1,layer3.1.conv2,layer4.0.conv1,layer4.0.conv2,layer4.0.shortcut.0,layer4.1.conv1,layer4.1.conv2,linear
0,0.10050534,2.1741953e-05,1.0397865e-05,0.00013066006,9.053654e-07,0.00029157373,6.874277e-05,5.0828735e-06,0.00012326385,3.0229535e-06,0.0009869281,0.00016869105,7.853206e-06,0.0005655052,8.516314e-06,0.0013615385,0.00015905283,9.024448e-06,0.0022242758,3.45007e-06,48.529408
