,features.0,features.3,features.7,features.10,features.14,features.17,features.20,features.23,features.27,features.30,features.33,features.36,features.40,features.43,features.46,features.49,classifier
0,18.068531,5.3971148,7.570156,3.1277075,5.77941,2.1922708,0.84552014,0.5269614,0.56834424,0.20066944,0.04080584,0.026680404,0.099321626,0.032790422,0.10113633,0.098557375,107.39455
