,conv1,layer1.0.conv1,layer1.0.conv2,layer1.1.conv1,layer1.1.conv2,layer2.0.conv1,layer2.0.conv2,layer2.0.shortcut.0,layer2.1.conv1,layer2.1.conv2,layer3.0.conv1,layer3.0.conv2,layer3.0.shortcut.0,layer3.1.conv1,layer3.1.conv2,layer4.0.conv1,layer4.0.conv2,layer4.0.shortcut.0,layer4.1.conv1,layer4.1.conv2,linear
0,0.15584192,0.00011043601,7.1704446e-05,0.000282081,4.9022206e-06,0.00065301254,0.00015053882,8.501343e-06,0.0003356613,6.610154e-06,0.0011118617,0.00021362738,8.702838e-06,0.00022024351,1.4296948e-05,0.00049503444,0.0001146361,2.0942025e-06,0.0012379157,6.0121374e-06,1.3134844
1,0.18912274,0.000114618495,6.00152e-05,0.00028053307,6.2813792e-06,0.0007098246,0.00016110107,7.841216e-06,0.000273377,6.3596235e-06,0.0010514734,0.00016945021,5.515304e-06,0.00028893386,2.4922952e-05,0.00062363705,8.1887025e-05,2.9054331e-06,0.0014693665,3.0989006e-06,0.9415846
2,0.1794605,9.9691955e-05,7.863184e-05,0.00028147368,6.5812956e-06,0.0006646868,0.0001982034,6.2377935e-06,0.0003444323,1.2821246e-05,0.0016384749,0.00029368303,8.215126e-06,0.00031621614,1.8623663e-05,0.000488833,5.99829e-05,2.5307095e-06,0.0009295552,3.7682526e-06,3.9543614
3,0.14206591,0.00013421595,8.201865e-05,0.00028263684,6.482666e-06,0.0006247555,0.00016171925,7.781991e-06,0.0003296301,5.9919166e-06,0.0017035853,0.00020197788,7.646496e-06,0.00023111096,1.5171182e-05,0.0006453359,8.367411e-05,2.093997e-06,0.0011372821,6.270948e-06,1.550997
4,0.17683212,8.187849e-05,9.386278e-05,0.00029268628,6.9325542e-06,0.0007594695,0.00022728919,6.603278e-06,0.00033359593,6.9752614e-06,0.0013599845,0.00023091017,8.619738e-06,0.00025008345,1.3719502e-05,0.0005948454,8.670535e-05,2.848768e-06,0.0007388938,2.6806913e-06,0.9109397
