,conv1,layer1.0.conv1,layer1.0.conv2,layer1.0.conv3,layer1.0.shortcut.0,layer1.1.conv1,layer1.1.conv2,layer1.1.conv3,layer1.2.conv1,layer1.2.conv2,layer1.2.conv3,layer2.0.conv1,layer2.0.conv2,layer2.0.conv3,layer2.0.shortcut.0,layer2.1.conv1,layer2.1.conv2,layer2.1.conv3,layer2.2.conv1,layer2.2.conv2,layer2.2.conv3,layer2.3.conv1,layer2.3.conv2,layer2.3.conv3,layer3.0.conv1,layer3.0.conv2,layer3.0.conv3,layer3.0.shortcut.0,layer3.1.conv1,layer3.1.conv2,layer3.1.conv3,layer3.2.conv1,layer3.2.conv2,layer3.2.conv3,layer3.3.conv1,layer3.3.conv2,layer3.3.conv3,layer3.4.conv1,layer3.4.conv2,layer3.4.conv3,layer3.5.conv1,layer3.5.conv2,layer3.5.conv3,layer4.0.conv1,layer4.0.conv2,layer4.0.conv3,layer4.0.shortcut.0,layer4.1.conv1,layer4.1.conv2,layer4.1.conv3,layer4.2.conv1,layer4.2.conv2,layer4.2.conv3,linear
0,10.009645,0.019413745,0.07976892,0.03146003,0.11046962,0.03951069,0.04896468,0.0072034327,0.021529725,0.028643608,0.0049497276,0.114716575,0.23699002,0.03430565,0.427769,0.111705855,0.03276972,0.018758561,0.106518194,0.05240736,0.017182915,0.07938717,0.10751368,0.00814657,0.34082636,0.57113475,0.14860827,0.41059414,0.08171562,0.032765575,0.006128335,0.10085046,0.02208555,0.0051082536,0.14234531,0.054777104,0.021123735,0.20572929,0.105032444,0.023324143,0.19242623,0.11446138,0.025990387,0.5675003,0.5446925,0.19854806,0.097506806,2.3612826,0.84582853,0.050245345,1.9981382,0.016165698,0.025544982,50.16749
