,conv1,layer1.0.conv1,layer1.0.conv2,layer1.1.conv1,layer1.1.conv2,layer2.0.conv1,layer2.0.conv2,layer2.0.shortcut.0,layer2.1.conv1,layer2.1.conv2,layer3.0.conv1,layer3.0.conv2,layer3.0.shortcut.0,layer3.1.conv1,layer3.1.conv2,layer4.0.conv1,layer4.0.conv2,layer4.0.shortcut.0,layer4.1.conv1,layer4.1.conv2,linear
0,0.0,1.1713154e-10,1.3843367e-10,9.5974596e-11,1.135812e-12,2.1801082e-10,9.2037246e-11,8.7918214e-13,3.1847922e-10,3.3744632e-11,1.2093825e-09,1.04182066e-10,2.6462712e-12,2.955376e-10,5.449005e-11,1.322162e-09,4.764549e-10,1.9507993e-12,1.3015636e-08,1.1818657e-11,0.035162166
