,conv1,layer1.0.conv1,layer1.0.conv2,layer1.1.conv1,layer1.1.conv2,layer2.0.conv1,layer2.0.conv2,layer2.0.shortcut.0,layer2.1.conv1,layer2.1.conv2,layer3.0.conv1,layer3.0.conv2,layer3.0.shortcut.0,layer3.1.conv1,layer3.1.conv2,layer4.0.conv1,layer4.0.conv2,layer4.0.shortcut.0,layer4.1.conv1,layer4.1.conv2,linear
0,0.0,5.601963e-09,2.2597864e-09,1.3129804e-08,2.7302854e-10,1.0297367e-08,7.0006503e-09,9.6552835e-11,7.184971e-08,4.510112e-09,4.6119247e-08,1.2538257e-08,3.8743267e-10,2.4729015e-08,3.7981813e-09,4.9578002e-08,3.6613688e-08,4.0115922e-10,8.091354e-07,4.8671778e-09,3.9243033
