,features.0,features.3,features.7,features.10,features.14,features.17,features.20,features.23,features.27,features.30,features.33,features.36,features.40,features.43,features.46,features.49,classifier
0,2.0224272e-05,1.0662428e-05,2.3596476e-05,4.0904524e-05,0.00011866393,0.0002600589,7.58132e-05,6.0972343e-05,0.00012187103,5.067688e-05,1.4384299e-05,2.2320239e-05,7.625087e-05,8.326633e-06,4.476781e-05,3.952549e-05,0.043493222
1,2.1018437e-05,1.1399571e-05,2.4003448e-05,3.850669e-05,0.00011519269,0.00025514225,7.692248e-05,6.33793e-05,0.00012179442,5.0223327e-05,1.4939322e-05,2.2046228e-05,8.0004465e-05,9.057508e-06,4.562556e-05,4.1316704e-05,0.046960745
2,2.9303537e-05,1.3429193e-05,2.5588297e-05,3.3045202e-05,0.000113950926,0.00026599833,7.50418e-05,6.0162118e-05,0.000117886404,4.992188e-05,1.4435321e-05,2.1717797e-05,7.9872734e-05,9.125841e-06,4.562924e-05,4.102669e-05,0.043843392
3,2.441619e-05,1.1133985e-05,2.6393052e-05,3.9282255e-05,0.00011302201,0.00026136808,7.20805e-05,6.123513e-05,0.000121564604,5.4491968e-05,1.6658749e-05,2.216222e-05,8.007252e-05,8.96033e-06,4.5967612e-05,4.0139952e-05,0.04069129
4,2.3970717e-05,1.1390942e-05,3.092162e-05,3.813544e-05,0.000116433584,0.0002713647,7.287633e-05,6.0062564e-05,0.00012010224,5.083303e-05,1.4579408e-05,2.2170472e-05,7.846573e-05,8.823623e-06,4.52898e-05,3.932548e-05,0.040442478
