,conv1,layer1.0.conv1,layer1.0.conv2,layer1.0.conv3,layer1.0.shortcut.0,layer1.1.conv1,layer1.1.conv2,layer1.1.conv3,layer1.2.conv1,layer1.2.conv2,layer1.2.conv3,layer2.0.conv1,layer2.0.conv2,layer2.0.conv3,layer2.0.shortcut.0,layer2.1.conv1,layer2.1.conv2,layer2.1.conv3,layer2.2.conv1,layer2.2.conv2,layer2.2.conv3,layer2.3.conv1,layer2.3.conv2,layer2.3.conv3,layer3.0.conv1,layer3.0.conv2,layer3.0.conv3,layer3.0.shortcut.0,layer3.1.conv1,layer3.1.conv2,layer3.1.conv3,layer3.2.conv1,layer3.2.conv2,layer3.2.conv3,layer3.3.conv1,layer3.3.conv2,layer3.3.conv3,layer3.4.conv1,layer3.4.conv2,layer3.4.conv3,layer3.5.conv1,layer3.5.conv2,layer3.5.conv3,layer4.0.conv1,layer4.0.conv2,layer4.0.conv3,layer4.0.shortcut.0,layer4.1.conv1,layer4.1.conv2,layer4.1.conv3,layer4.2.conv1,layer4.2.conv2,layer4.2.conv3,linear
0,0.24117312,3.7185762e-07,6.076972e-06,5.774251e-07,4.191363e-05,1.3334626e-06,3.3032309e-06,4.5555286e-08,5.8341647e-07,1.3810551e-06,2.802825e-08,5.659295e-06,7.2977e-05,2.016448e-06,0.0006143184,0.00039285966,3.1770043e-05,8.708187e-06,8.404463e-05,4.2178086e-05,3.857042e-06,7.1788736e-06,1.8861252e-05,1.4017313e-07,0.00010772195,0.0013735464,3.943455e-05,0.0003416675,0.00015414789,6.310535e-05,1.8086699e-06,5.7530684e-05,2.0535212e-05,2.086214e-06,7.615995e-05,2.0721936e-05,1.1241052e-06,8.6954926e-05,6.6279885e-05,6.0663688e-06,7.850603e-05,0.00012820469,8.470621e-06,0.00031042093,0.0008049604,7.2589966e-05,5.5181554e-05,0.009445057,0.0025693711,2.0637965e-05,0.12303926,0.0003716836,3.187365e-05,101.39924
