,features.0,features.3,features.7,features.10,features.14,features.17,features.20,features.23,features.27,features.30,features.33,features.36,features.40,features.43,features.46,features.49,classifier
0,1.2484742e-05,3.5637897e-06,4.33756e-06,3.3618649e-06,3.611366e-06,1.966101e-06,1.7379723e-06,2.0345474e-06,5.6985523e-06,3.716265e-05,6.107431e-05,9.561401e-05,0.0003114645,4.1238243e-05,0.00018966573,0.0002453644,0.49790028
