,features.0,features.3,features.7,features.10,features.14,features.17,features.20,features.23,features.27,features.30,features.33,features.36,features.40,features.43,features.46,features.49,classifier
0,0.55204517,0.029778585,0.06079697,0.0035030376,0.011140812,0.002176519,0.0006594494,0.0013418082,0.0016529154,0.00021313813,1.5876027e-06,1.2399132e-06,1.9962423e-05,1.975494e-06,2.1257715e-06,2.6100731e-06,2.9397392
