,conv1,layer1.0.conv1,layer1.0.conv2,layer1.1.conv1,layer1.1.conv2,layer2.0.conv1,layer2.0.conv2,layer2.0.shortcut.0,layer2.1.conv1,layer2.1.conv2,layer3.0.conv1,layer3.0.conv2,layer3.0.shortcut.0,layer3.1.conv1,layer3.1.conv2,layer4.0.conv1,layer4.0.conv2,layer4.0.shortcut.0,layer4.1.conv1,layer4.1.conv2,linear
0,0.0,0.000118121294,3.2020325e-05,2.504846e-05,5.5278283e-06,8.2250524e-05,8.085632e-05,3.016786e-06,0.00013210182,7.851285e-06,0.00023502359,9.1964735e-05,7.162102e-06,8.623867e-05,1.3567417e-05,9.351998e-05,4.569037e-05,4.0777204e-06,0.0001905613,9.648642e-06,0.09814104
