,features.0,features.3,features.7,features.10,features.14,features.17,features.20,features.23,features.27,features.30,features.33,features.36,features.40,features.43,features.46,features.49,classifier
0,1.2003408e-08,3.3284556e-12,9.540642e-12,7.2624207e-12,2.500167e-11,2.1854598e-11,1.4517836e-10,2.5740778e-09,1.5275509e-08,1.768477e-08,7.1428036e-10,1.0415916e-09,3.6604014e-08,5.835086e-09,1.6123815e-08,5.6163117e-08,1.8047036
