,features.0,features.3,features.7,features.10,features.14,features.17,features.20,features.23,features.27,features.30,features.33,features.36,features.40,features.43,features.46,features.49,classifier
0,1.2905816,0.2382025,0.72128916,0.10303042,1.3814781,0.28104168,0.09569539,0.044758797,0.15781665,0.025028551,0.0054573375,0.000478695,0.0098676635,9.8543904e-05,0.00033679316,6.9293856e-06,201.13008
