,conv1,layer1.0.conv1,layer1.0.conv2,layer1.1.conv1,layer1.1.conv2,layer2.0.conv1,layer2.0.conv2,layer2.0.shortcut.0,layer2.1.conv1,layer2.1.conv2,layer3.0.conv1,layer3.0.conv2,layer3.0.shortcut.0,layer3.1.conv1,layer3.1.conv2,layer4.0.conv1,layer4.0.conv2,layer4.0.shortcut.0,layer4.1.conv1,layer4.1.conv2,linear
0,0.0,7.891541e-11,7.301505e-12,1.2441637e-10,7.953904e-13,4.4505577e-10,4.3890908e-10,1.1258534e-12,1.8426829e-09,2.7206118e-10,6.232223e-09,1.1745149e-09,2.2835376e-11,8.248352e-09,1.9419898e-10,1.6823254e-08,1.0127785e-09,4.545662e-11,4.6360724e-09,4.396322e-11,0.005034644
