,conv1,layer1.0.conv1,layer1.0.conv2,layer1.1.conv1,layer1.1.conv2,layer2.0.conv1,layer2.0.conv2,layer2.0.shortcut.0,layer2.1.conv1,layer2.1.conv2,layer3.0.conv1,layer3.0.conv2,layer3.0.shortcut.0,layer3.1.conv1,layer3.1.conv2,layer4.0.conv1,layer4.0.conv2,layer4.0.shortcut.0,layer4.1.conv1,layer4.1.conv2,linear
0,0.0,1.4470001e-05,4.077442e-06,1.6038268e-05,2.0535767e-06,3.4899396e-05,6.185083e-05,3.3195258e-07,0.00011114386,3.1911445e-06,0.00026671114,0.00024368284,1.5253737e-06,0.00030133786,5.645665e-05,0.0002078187,0.0001114169,2.202015e-05,0.00010220553,8.665057e-06,0.17402801
