Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,83387617600.0,15.482085227966309,79.14,18.086145401000977,54.28
0,108403902880.0,2.802887201309204,98.6,3.829711437225342,69.44
10,358566755680.0,0.7197604179382324,99.64,2.4590704441070557,71.72
20,608729608480.0,0.470416784286499,99.8,2.419053316116333,72.23
30,858892461280.0,0.37869489192962646,99.78,2.345179557800293,72.17
40,1109055314080.0,0.3005617558956146,99.82,2.4074296951293945,72.22
50,1359218166880.0,0.27273884415626526,99.94,2.451826333999634,72.23
60,1609381019680.0,0.2756211459636688,99.88,2.4304654598236084,72.38
70,1859543872480.0,0.2289346158504486,99.94,2.450092077255249,72.37
80,2109706725280.0,0.22287839651107788,99.92,2.56571102142334,72.23
90,2359869578080.0,0.2231971025466919,99.92,2.58487868309021,72.25
100,2585016145600.0,0.1961756944656372,99.94,2.607492208480835,72.28
