Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,94702336.0,0.6369223594665527,2.1954563180770492e-06,50.26,0.631736159324646,2.336346369702369e-06,52.34
0,2935772416.0,0.549418032169342,1.718125531624537e-06,57.56,0.5560300946235657,2.22252197090711e-06,59.71
10,31346473216.0,0.23570963740348816,7.327292905756622e-07,82.86,0.23043853044509888,9.051337883647648e-07,82.26
20,59757174016.0,0.22978675365447998,6.481759555754252e-07,83.34,0.22559773921966553,9.052330938175146e-07,82.34
30,88167874816.0,0.21979402005672455,7.909716259746347e-07,83.28,0.22058458626270294,9.390766422257002e-07,82.72
40,116578575616.0,0.19541464745998383,1.609645551070571e-06,84.16,0.20798684656620026,1.6284545836242614e-06,83.32
50,144989276416.0,0.17402559518814087,2.3307904939429136e-06,85.08,0.194819837808609,2.6217717277177144e-06,83.67
60,173399977216.0,0.16937251389026642,2.306616124769789e-06,85.44,0.19093362987041473,2.8276213015487883e-06,83.72
70,201810678016.0,0.16058380901813507,2.573325673438376e-06,84.82,0.18845905363559723,3.2159332477021962e-06,83.89
80,230221378816.0,0.13831831514835358,3.7097970562172122e-06,85.8,0.17263372242450714,5.029202839068603e-06,84.25
90,258632079616.0,0.1298782080411911,4.142597845202545e-06,86.9,0.17539279162883759,6.788251994294114e-06,84.54
