Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,158381104.0,0.679775595664978,1.8463510969013441e-06,59.74,0.6876428127288818,2.2423826067097252e-06,60.78
0,4909814224.0,0.5627281069755554,1.4836303989795852e-06,69.28,0.5737155079841614,1.8411064957035705e-06,69.67
10,52424145424.0,0.21211227774620056,8.340422823494009e-07,91.72,0.22379209101200104,9.521587571725831e-07,87.76
20,99938476624.0,0.20347198843955994,9.333654702459171e-07,91.42,0.2179098278284073,9.961752311937744e-07,87.83
30,147452807824.0,0.19429241120815277,9.758358601175132e-07,91.4,0.21025340259075165,1.1036694331778563e-06,87.92
40,194967139024.0,0.16737301647663116,1.684641119936714e-06,91.34,0.18097355961799622,1.700472807897313e-06,87.91
50,242481470224.0,0.15010307729244232,3.1709776067145867e-06,91.24,0.16162365674972534,2.400582388872863e-06,88.11
60,289995801424.0,0.1442347764968872,1.753787842062593e-06,91.26,0.1580665111541748,2.586575192253804e-06,88.19
70,337510132624.0,0.1378623992204666,2.366155740674003e-06,91.28,0.15799345076084137,2.779018814180745e-06,88.31
80,385024463824.0,0.12303169071674347,3.7383429116744082e-06,91.48,0.14670507609844208,3.6253009056963492e-06,88.52
90,432538795024.0,0.1098979189991951,3.601863227231661e-06,92.64,0.13666410744190216,4.596266080625355e-06,88.76
