Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,158064784.0,0.47732558846473694,1.4614736301155062e-06,79.04,0.4770698845386505,1.538824449198728e-06,76.97
0,4900008304.0,0.4272879958152771,1.5268263950929395e-06,82.06,0.43438026309013367,1.3623795211969991e-06,80.3
10,52319443504.0,0.22383034229278564,1.115475811275246e-06,91.4,0.23880884051322937,8.908641575544607e-07,88.31
20,99738878704.0,0.21588854491710663,6.748136343048827e-07,91.46,0.23078076541423798,9.267484415431682e-07,88.33
30,147158313904.0,0.20147749781608582,1.19120932140504e-06,91.74,0.21979428827762604,1.0412486517452635e-06,88.36
40,194577749104.0,0.1705288589000702,1.46547426993493e-06,91.4,0.19183288514614105,1.6476863038406009e-06,88.35
50,241997184304.0,0.14423604309558868,2.09646759685711e-06,91.92,0.16146935522556305,2.659276333361049e-06,88.54
60,289416619504.0,0.14370422065258026,2.656121296240599e-06,91.14,0.15500706434249878,2.8670422125287587e-06,88.55
70,336836054704.0,0.14293652772903442,3.381448323125369e-06,91.9,0.14717712998390198,3.2710045161365997e-06,88.56
80,384255489904.0,0.12778538465499878,3.8110861169116106e-06,91.78,0.13054051995277405,4.732191882794723e-06,88.78
90,431674925104.0,0.10860127955675125,5.771211363025941e-06,92.12,0.11523830890655518,6.409904472093331e-06,88.95
