Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,75600657600.0,24.159820556640625,41.98,24.560134887695312,28.71
0,98280854880.0,6.318402290344238,91.92,6.01554536819458,63.93
10,325082827680.0,1.3854529857635498,99.3,2.0395689010620117,71.24
20,551884800480.0,0.8238619565963745,99.5,1.9322443008422852,71.68
30,778686773280.0,0.5989415049552917,99.88,1.9953322410583496,71.92
40,1005488746080.0,0.49621352553367615,99.68,2.0465035438537598,71.97
50,1232290718880.0,0.40765562653541565,99.9,2.089733123779297,71.93
60,1459092691680.0,0.3674929440021515,99.86,2.176304340362549,71.94
70,1685894664480.0,0.32630419731140137,99.82,2.3561296463012695,71.96
80,1912696637280.0,0.29285305738449097,99.9,2.2348880767822266,72.04
90,2139498610080.0,0.28372058272361755,99.86,2.3095903396606445,72.11
100,2343620385600.0,0.2569196820259094,99.9,2.351424217224121,72.15
