Name,Dense Accuracy,Pruned Accuracy,Dense ECE,Pruned ECE
resnet_small_normal_small_imagenet_seed.3_rf_level_3_recording_200_no_ffcv_test_acc_58.83.pth,58.83,58.1,6.188380345702171,5.544988438487053
resnet_small_normal_small_imagenet_seed.2_rf_level_3_recording_200_no_ffcv_test_acc_58.11.pth,58.11,57.83,6.496715545654297,6.267019361257553
resnet_small_normal_small_imagenet_seed.1_rf_level_3_recording_200_no_ffcv_test_acc_58.71.pth,58.71,58.0,6.568438559770584,5.850238353013992
resnet_small_normal_small_imagenet_seed.0_rf_level_3_recording_200_no_ffcv_test_acc_58.64.pth,58.64,58.25,6.775003671646118,6.236331909894943
