Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,150115312.0,0.5139217972755432,2.2270555746217724e-06,86.28,0.47718602418899536,2.973877144540893e-06,83.97
0,4653574672.0,0.39895787835121155,1.7335105439997278e-06,90.68,0.36565354466438293,2.6839632027986227e-06,87.21
10,49688168272.0,0.17294859886169434,9.592395144863985e-07,95.4,0.1870017647743225,1.320080627920106e-06,90.92
20,94722761872.0,0.16270823776721954,1.207841478390037e-06,95.32,0.18192961812019348,1.3721833056479227e-06,91.02
30,139757355472.0,0.14940012991428375,1.4942452253308147e-06,95.2,0.17047806084156036,1.4856728967060917e-06,91.14
40,184791949072.0,0.12567247450351715,2.2937801986699924e-06,95.64,0.15114417672157288,2.0890772702841787e-06,91.26
50,229826542672.0,0.10169364511966705,2.958972345368238e-06,95.66,0.14678476750850677,2.7573464649321977e-06,91.3
60,274861136272.0,0.10214816778898239,4.480227744352305e-06,95.94,0.1393555849790573,2.935201791842701e-06,91.33
70,319895729872.0,0.09380636364221573,3.326035084683099e-06,95.92,0.13737018406391144,3.251435600759578e-06,91.34
80,364930323472.0,0.08773554861545563,4.4367748159857e-06,95.88,0.133043110370636,4.23638039137586e-06,91.5
90,409964917072.0,0.07341395318508148,4.245515810907818e-06,96.06,0.11736597120761871,5.552979018830229e-06,91.71
