Epoch,test accuracy,training accuracy
-1,10.0,10.015555555555556
0,10.0,10.76
1,10.0,10.08
2,10.0,10.38
3,10.0,10.253333333333334
4,10.0,10.233333333333333
5,10.0,10.406666666666666
6,17.99,10.34
7,10.0,15.953333333333333
8,15.1,11.353333333333333
9,10.0,13.773333333333333
-1,10.0,10.015555555555556
0,10.0,10.76
1,10.0,10.08
2,10.0,10.38
3,10.0,10.253333333333334
4,10.0,10.233333333333333
5,10.0,10.406666666666666
6,17.98,10.346666666666666
7,10.0,15.946666666666667
8,15.09,11.34
9,10.0,13.766666666666667
