Epoch,test accuracy,training accuracy
-1,31.48,32.36666666666667
0,80.37,66.74
1,81.91,83.31333333333333
2,81.61,85.12
3,81.74,84.46
4,81.69,84.56666666666666
5,80.66,84.72666666666667
6,81.58,83.80666666666667
7,80.93,84.91333333333333
8,82.6,84.54666666666667
9,82.1,85.80666666666667
-1,31.48,32.36666666666667
0,80.35,66.76
1,81.96,83.27333333333333
2,81.58,85.15333333333334
3,81.86,84.46666666666667
4,81.33,84.69333333333333
5,80.64,84.50666666666666
6,81.43,83.76666666666667
7,80.71,84.79333333333334
8,82.44,84.46
9,82.23,85.77333333333333
