Epoch,test accuracy,training accuracy
-1,10.0,9.96
0,10.0,10.26
1,10.0,9.993333333333334
2,10.0,10.093333333333334
3,10.0,10.173333333333334
4,10.0,9.94
5,10.0,10.033333333333333
6,12.95,9.946666666666667
7,10.0,12.306666666666667
8,11.08,10.4
9,16.29,10.753333333333334
-1,10.0,9.96
0,10.0,10.26
1,10.0,9.993333333333334
2,10.0,10.093333333333334
3,10.0,10.173333333333334
4,10.0,9.94
5,10.0,10.033333333333333
6,12.95,9.94
7,10.0,12.326666666666666
8,11.08,10.386666666666667
9,16.33,10.753333333333334
