Epoch,test accuracy,training accuracy
-1,17.99,18.224444444444444
0,77.64,54.16
1,80.24,79.7
2,78.74,82.71333333333334
3,80.13,81.83333333333333
4,81.38,82.7
5,81.25,84.15333333333334
6,82.03,84.3
7,81.59,84.96
8,81.23,84.97333333333333
9,82.87,84.96
-1,17.99,18.224444444444444
0,77.61,54.14
1,80.24,79.67333333333333
2,78.71,82.74666666666667
3,80.16,81.84666666666666
4,81.49,82.74666666666667
5,81.39,84.32666666666667
6,82.27,84.56
7,81.88,85.3
8,81.35,85.29333333333334
9,82.82,85.09333333333333
